,Unnamed: 0.1,Id,MSSubClass,LotFrontage,LotArea,Street,Alley,LotShape,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,MoSold,YrSold,SalePrice,TotalSF,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,Utilities_AllPub,Utilities_NoSeWa,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,MiscFeature_Gar2,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
373,9.545441074298509,9.551935879863963,2.055641538058108,6.1972210008779385,20.120042664561808,0.7304631471189666,0.7304631471189666,1.5409627556327752,0.0,2.055641538058108,2.055641538058108,14.10863912353132,14.10863912353132,0.0,1.5409627556327752,1.8203341036428238,1.8203341036428238,1.8203341036428238,1.5409627556327752,0.7304631471189666,9.882545917994035,1.5409627556327752,7.873203454932757,0.0,10.775536258885502,1.8203341036428238,0.7304631471189666,12.921546909961394,0.0,0.0,12.921546909961394,0.7304631471189666,0.0,0.7304631471189666,0.0,1.5409627556327752,0.7304631471189666,1.5409627556327752,2.055641538058108,1.5409627556327752,0.0,1.5409627556327752,14.10863912353132,1.5409627556327752,0.7304631471189666,8.780688591938043,2.055641538058108,2.055641538058108,1.1943176378757767,5.859551208605442,0.0,0.0,0.0,0.0,0.0,1.5409627556327752,0.7304631471189666,0.0,1.1943176378757767,1.5409627556327752,3.0962940113880775,14.066937136514682,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
374,9.551935879863963,9.558415980517164,2.885846472488202,5.831327892742091,19.095878294725594,0.7304631471189666,0.7304631471189666,1.5409627556327752,0.0,2.440268378362637,1.8203341036428238,14.187526814497952,14.189087426187385,0.0,1.1943176378757767,1.8203341036428238,1.1943176378757767,1.8203341036428238,1.5409627556327752,2.2596737867230705,0.0,2.2596737867230705,0.0,11.663571962214577,11.663571962214577,0.0,0.7304631471189666,11.663571962214577,12.345991065707514,0.0,14.06854987262762,0.0,0.0,1.1943176378757767,0.7304631471189666,1.8203341036428238,0.7304631471189666,1.1943176378757767,2.6025944687727294,2.2596737867230705,0.7304631471189666,1.1943176378757767,14.187526814497952,0.0,1.1943176378757767,9.917059938656934,2.055641538058108,2.055641538058108,1.1943176378757767,6.65495044352145,5.285266416806648,0.0,0.0,0.0,0.0,1.5409627556327752,1.8203341036428238,0.0,2.750250297485029,0.7304631471189666,3.161717821041383,15.232201051737881,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
375,9.558415980517164,9.56488144852786,2.2596737867230705,5.960780832505254,19.882164168939365,0.7304631471189666,0.7304631471189666,0.0,1.1943176378757767,0.7304631471189666,0.0,14.05886277478713,14.103851511653946,0.0,0.7304631471189666,0.7304631471189666,0.7304631471189666,1.5409627556327752,0.7304631471189666,0.7304631471189666,9.391827134755262,2.2596737867230705,0.0,9.272687146328343,11.082058158929451,1.1943176378757767,0.0,11.84331667166547,0.0,0.0,11.84331667166547,0.7304631471189666,0.0,0.0,0.7304631471189666,0.7304631471189666,0.7304631471189666,0.7304631471189666,1.8203341036428238,0.0,0.0,1.5409627556327752,0.0,0.7304631471189666,0.0,0.0,1.5409627556327752,1.5409627556327752,1.1943176378757767,0.0,0.0,0.0,0.0,0.0,0.0,1.5409627556327752,1.8203341036428238,0.0,2.055641538058108,1.5409627556327752,3.013594400528498,13.472259776419028,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
376,9.56488144852786,9.57133235562008,3.340760310539712,5.59142712460611,19.390557252379594,0.7304631471189666,0.7304631471189666,0.0,0.0,2.055641538058108,1.8203341036428238,14.176583960216393,14.176583960216393,0.0,1.1943176378757767,1.8203341036428238,1.1943176378757767,1.8203341036428238,0.0,1.1943176378757767,9.010205578972315,2.2596737867230705,0.0,10.616842895097365,11.737301110175862,0.0,0.7304631471189666,11.873853100981355,0.0,0.0,11.873853100981355,0.0,0.0,0.7304631471189666,0.0,1.1943176378757767,0.7304631471189666,1.5409627556327752,2.055641538058108,2.2596737867230705,0.0,1.5409627556327752,14.179713812657004,1.5409627556327752,1.1943176378757767,10.634887347225343,2.055641538058108,2.055641538058108,1.1943176378757767,0.0,0.0,0.0,0.0,0.0,0.0,1.5409627556327752,1.8203341036428238,0.0,2.750250297485029,0.0,3.1174655440984065,13.828642504003595,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
377,9.57133235562008,9.577768772977672,2.885846472488202,6.694190605394483,20.30854781404648,0.7304631471189666,0.7304631471189666,0.0,0.0,2.6025944687727294,1.8203341036428238,14.189087426187385,14.19064737641105,0.0,1.1943176378757767,1.8203341036428238,1.1943176378757767,1.8203341036428238,1.5409627556327752,2.2596737867230705,0.0,2.2596737867230705,0.0,13.45891872099576,13.45891872099576,0.0,0.7304631471189666,13.45891872099576,11.787620905657617,0.0,14.847974811968168,0.0,0.0,1.5409627556327752,0.0,1.8203341036428238,0.7304631471189666,1.1943176378757767,2.6025944687727294,2.2596737867230705,0.7304631471189666,1.1943176378757767,14.189087426187385,1.1943176378757767,1.1943176378757767,10.784116508882775,2.055641538058108,2.055641538058108,1.1943176378757767,7.6067103813508625,8.253528702007328,0.0,0.0,0.0,0.0,1.5409627556327752,1.8203341036428238,0.0,1.5409627556327752,0.7304631471189666,3.2095616473777584,16.506144445917272,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
378,9.577768772977672,9.584190771249812,2.055641538058108,6.404586972566442,20.398823102998012,0.7304631471189666,0.7304631471189666,1.5409627556327752,0.0,2.750250297485029,0.7304631471189666,14.198437226858903,14.198437226858903,9.391827134755262,1.1943176378757767,1.8203341036428238,0.0,1.8203341036428238,0.0,1.1943176378757767,13.19126376457202,2.2596737867230705,0.0,9.782478121330218,13.950573335172892,0.0,0.7304631471189666,13.950573335172892,0.0,0.0,13.950573335172892,0.7304631471189666,0.0,0.7304631471189666,0.7304631471189666,0.7304631471189666,0.7304631471189666,0.0,2.6025944687727294,2.2596737867230705,0.7304631471189666,0.0,14.198437226858903,0.0,1.5409627556327752,11.621143807743971,2.055641538058108,2.055641538058108,1.1943176378757767,6.899103929073757,0.0,0.0,0.0,0.0,0.0,1.5409627556327752,1.8203341036428238,0.0,2.6025944687727294,1.8203341036428238,3.2255036087112425,16.20866941189052,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
379,9.584190771249812,9.590598420556384,2.885846472488202,5.684506656824126,19.059449605710633,0.7304631471189666,0.7304631471189666,0.0,0.0,2.2596737867230705,1.8203341036428238,14.182841004523032,14.182841004523032,3.5304192649587702,1.5409627556327752,1.8203341036428238,1.1943176378757767,1.8203341036428238,1.5409627556327752,2.2596737867230705,0.0,2.2596737867230705,0.0,12.074290523848429,12.074290523848429,0.0,0.7304631471189666,12.14502365457767,11.4835501066498,0.0,13.856094820831991,0.0,0.0,1.1943176378757767,0.7304631471189666,1.5409627556327752,0.7304631471189666,1.5409627556327752,2.440268378362637,2.2596737867230705,0.7304631471189666,2.055641538058108,14.182841004523032,0.0,1.1943176378757767,10.07838292328306,2.055641538058108,2.055641538058108,1.1943176378757767,6.65495044352145,5.7737732204907655,0.0,0.0,0.0,0.0,1.5409627556327752,1.8203341036428238,0.0,2.6025944687727294,1.5409627556327752,3.1389586868270984,15.24047526182843,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
380,9.590598420556384,9.596991790493341,2.750250297485029,5.357203202420049,17.253668969557626,0.7304631471189666,1.1943176378757767,1.5409627556327752,0.0,2.055641538058108,2.055641538058108,14.062094658447375,14.103851511653946,0.0,1.5409627556327752,1.8203341036428238,1.8203341036428238,1.8203341036428238,1.5409627556327752,1.5409627556327752,8.29484095560287,2.2596737867230705,0.0,11.53457513188247,12.197790273619393,1.8203341036428238,0.7304631471189666,12.197790273619393,11.011200869538248,0.0,13.664804023566592,0.0,0.0,1.1943176378757767,0.0,1.5409627556327752,0.7304631471189666,1.1943176378757767,2.2596737867230705,2.2596737867230705,0.7304631471189666,1.1943176378757767,14.062094658447375,1.5409627556327752,0.7304631471189666,9.087756729969003,2.055641538058108,2.055641538058108,1.1943176378757767,0.0,0.0,8.530047046365183,0.0,0.0,0.0,1.5409627556327752,1.8203341036428238,0.0,2.440268378362637,1.8203341036428238,3.0999745140171657,15.16295248023062,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
381,9.596991790493341,9.603370950137975,2.055641538058108,5.684506656824126,18.598237927298484,0.7304631471189666,1.1943176378757767,1.5409627556327752,0.0,2.440268378362637,1.8203341036428238,14.192206665778837,14.192206665778837,0.0,1.1943176378757767,1.8203341036428238,1.1943176378757767,0.7304631471189666,1.5409627556327752,2.2596737867230705,0.0,2.2596737867230705,0.0,12.86318219625603,12.86318219625603,0.0,0.7304631471189666,12.881245932333973,0.0,0.0,12.881245932333973,0.7304631471189666,0.0,1.1943176378757767,0.0,1.1943176378757767,0.7304631471189666,1.1943176378757767,2.055641538058108,2.2596737867230705,0.7304631471189666,1.1943176378757767,14.192206665778837,1.1943176378757767,1.1943176378757767,10.616842895097365,2.055641538058108,2.055641538058108,1.1943176378757767,8.274265741119429,7.0378181972974625,0.0,0.0,0.0,0.0,1.5409627556327752,1.8203341036428238,0.0,2.885846472488202,0.0,3.144310888538786,15.011839148373424,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
382,9.603370950137975,9.609735968054126,2.885846472488202,6.1972210008779385,19.56354675956261,0.7304631471189666,0.7304631471189666,0.0,0.0,2.440268378362637,1.8203341036428238,14.192206665778837,14.192206665778837,0.0,1.1943176378757767,1.8203341036428238,1.1943176378757767,1.8203341036428238,0.0,2.2596737867230705,0.0,2.2596737867230705,0.0,11.948971072765183,11.948971072765183,0.0,0.7304631471189666,11.948971072765183,11.699043042488054,0.0,13.850963345323251,0.0,0.0,1.1943176378757767,0.7304631471189666,1.5409627556327752,0.7304631471189666,1.1943176378757767,2.6025944687727294,2.2596737867230705,0.0,1.5409627556327752,14.192206665778837,1.1943176378757767,1.1943176378757767,10.905921745565665,2.055641538058108,2.055641538058108,1.1943176378757767,7.397497957722461,5.460736201340262,0.0,0.0,0.0,0.0,1.5409627556327752,1.8203341036428238,0.0,2.2596737867230705,0.7304631471189666,3.1586427519975153,15.185774545149913,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
383,9.609735968054126,9.616086912297321,2.6025944687727294,5.684506656824126,19.458096087785453,0.7304631471189666,0.7304631471189666,1.5409627556327752,0.0,2.2596737867230705,1.1943176378757767,14.06854987262762,14.103851511653946,0.0,1.5409627556327752,1.8203341036428238,0.7304631471189666,0.0,1.5409627556327752,2.2596737867230705,0.0,2.2596737867230705,0.0,11.452540454604854,11.452540454604854,1.8203341036428238,0.0,11.452540454604854,0.0,0.0,11.452540454604854,0.0,0.0,0.7304631471189666,0.0,1.1943176378757767,0.7304631471189666,1.5409627556327752,2.055641538058108,2.2596737867230705,0.0,1.5409627556327752,14.103851511653946,1.5409627556327752,1.1943176378757767,9.459636543250584,0.7304631471189666,0.7304631471189666,0.0,0.0,0.0,6.469749997220178,0.0,0.0,0.0,1.5409627556327752,1.8203341036428238,0.0,0.7304631471189666,1.5409627556327752,3.0399522441842586,13.435931079075807,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
384,9.616086912297321,9.622423850419848,2.885846472488202,5.960780832505254,27.427708281075134,0.7304631471189666,0.7304631471189666,0.7304631471189666,0.7304631471189666,2.2596737867230705,1.8203341036428238,14.170316253871071,14.170316253871071,0.0,1.1943176378757767,1.8203341036428238,1.1943176378757767,1.8203341036428238,0.0,1.1943176378757767,12.082858695463246,2.2596737867230705,0.0,10.719173387890333,13.45891872099576,0.0,0.7304631471189666,12.340715388040307,11.749954255078423,0.0,14.10863912353132,0.7304631471189666,0.0,1.1943176378757767,0.7304631471189666,1.5409627556327752,0.7304631471189666,1.1943176378757767,2.750250297485029,2.2596737867230705,1.1943176378757767,0.7304631471189666,14.170316253871071,0.0,1.1943176378757767,10.277269183141886,2.055641538058108,2.055641538058108,1.1943176378757767,8.274265741119429,8.424817022716818,0.0,0.0,0.0,0.0,1.5409627556327752,1.8203341036428238,0.0,2.6025944687727294,0.7304631471189666,3.171587425591976,16.03975626094204,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
385,9.622423850419848,9.628746849475789,0.0,5.093856518007759,15.686251940363096,0.7304631471189666,0.7304631471189666,1.5409627556327752,0.0,2.6025944687727294,1.8203341036428238,14.189087426187385,14.19064737641105,3.5304192649587702,1.1943176378757767,1.8203341036428238,1.1943176378757767,1.8203341036428238,1.5409627556327752,1.1943176378757767,4.137710644618417,2.2596737867230705,0.0,12.722234748500732,12.778381918023664,0.0,0.7304631471189666,12.808415518921386,0.0,0.0,12.808415518921386,0.0,0.0,1.1943176378757767,0.0,1.1943176378757767,0.7304631471189666,1.1943176378757767,2.2596737867230705,2.2596737867230705,0.7304631471189666,2.055641538058108,14.189087426187385,0.0,1.1943176378757767,9.894095929689868,2.055641538058108,2.055641538058108,1.1943176378757767,7.426427090052128,3.858806663498184,0.0,0.0,7.397497957722461,0.0,1.5409627556327752,1.8203341036428238,0.0,2.2596737867230705,1.8203341036428238,3.1468154755071063,14.924382326146029,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
386,9.628746849475789,9.63505597602595,2.750250297485029,5.62289923231481,19.19377190549508,0.7304631471189666,0.7304631471189666,1.5409627556327752,0.0,2.055641538058108,1.1943176378757767,14.039411253843634,14.176583960216393,0.0,1.5409627556327752,0.7304631471189666,1.8203341036428238,1.8203341036428238,1.5409627556327752,2.2596737867230705,0.0,2.2596737867230705,0.0,10.98320504798599,10.98320504798599,1.8203341036428238,0.7304631471189666,10.98320504798599,10.401242904600743,0.0,12.607095406757969,0.0,0.0,0.7304631471189666,0.0,2.055641538058108,0.7304631471189666,1.5409627556327752,2.6025944687727294,2.2596737867230705,0.0,1.5409627556327752,0.0,0.7304631471189666,0.0,0.0,1.5409627556327752,1.5409627556327752,0.0,0.0,7.497312494750137,0.0,0.0,0.0,0.0,1.5409627556327752,1.8203341036428238,0.0,2.440268378362637,0.0,3.0475155869414534,13.92718314805414,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
